OBJECTID,gridcode,pkey,longitude,latitude
41361,56400,56400,112.7500000,28.7500000
41362,56534,56534,113.2500000,28.7500000
41363,56674,56674,113.7500000,28.7500000
41364,56814,56814,114.2500000,28.7500000
41365,56955,56955,114.7500000,28.7500000
41366,57105,57105,115.2500000,28.7500000
41367,57260,57260,115.7500000,28.7500000
41368,57416,57416,116.2500000,28.7500000
41369,57571,57571,116.7500000,28.7500000
41370,57727,57727,117.2500000,28.7500000
41371,57878,57878,117.7500000,28.7500000
41372,58020,58020,118.2500000,28.7500000
41373,58162,58162,118.7500000,28.7500000
41374,58304,58304,119.2500000,28.7500000
41375,58456,58456,119.7500000,28.7500000
41376,58613,58613,120.2500000,28.7500000
41377,58765,58765,120.7500000,28.7500000
41378,58913,58913,121.2500000,28.7500000
41379,59059,59059,121.7500000,28.7500000
41380,62267,62267,134.7500000,28.7500000
41381,62383,62383,135.2500000,28.7500000
41382,52,52,-177.2500000,28.2500000
41383,3891,3891,-115.7500000,28.2500000
41384,3987,3987,-115.2500000,28.2500000
41385,4180,4180,-114.2500000,28.2500000
41386,4278,4278,-113.7500000,28.2500000
41387,4375,4375,-113.2500000,28.2500000
41388,4473,4473,-112.7500000,28.2500000
41389,4677,4677,-111.7500000,28.2500000
41390,4781,4781,-111.2500000,28.2500000
41391,4884,4884,-110.7500000,28.2500000
41392,4987,4987,-110.2500000,28.2500000
41393,5090,5090,-109.7500000,28.2500000
41394,5195,5195,-109.2500000,28.2500000
41395,5295,5295,-108.7500000,28.2500000
41396,5395,5395,-108.2500000,28.2500000
41397,5499,5499,-107.7500000,28.2500000
41398,5602,5602,-107.2500000,28.2500000
41399,5707,5707,-106.7500000,28.2500000
41400,5813,5813,-106.2500000,28.2500000
41401,5922,5922,-105.7500000,28.2500000
41402,6037,6037,-105.2500000,28.2500000
41403,6150,6150,-104.7500000,28.2500000
41404,6265,6265,-104.2500000,28.2500000
41405,6378,6378,-103.7500000,28.2500000
41406,6490,6490,-103.2500000,28.2500000
41407,6601,6601,-102.7500000,28.2500000
41408,6713,6713,-102.2500000,28.2500000
41409,6825,6825,-101.7500000,28.2500000
41410,6939,6939,-101.2500000,28.2500000
41411,7054,7054,-100.7500000,28.2500000
41412,7172,7172,-100.2500000,28.2500000
41413,7293,7293,-99.7500000,28.2500000
41414,7413,7413,-99.2500000,28.2500000
41415,7533,7533,-98.7500000,28.2500000
41416,7652,7652,-98.2500000,28.2500000
41417,7774,7774,-97.7500000,28.2500000
41418,7887,7887,-97.2500000,28.2500000
41419,7989,7989,-96.7500000,28.2500000
41420,8094,8094,-96.2500000,28.2500000
41421,10858,10858,-82.7500000,28.2500000
41422,10960,10960,-82.2500000,28.2500000
41423,11066,11066,-81.7500000,28.2500000
41424,11176,11176,-81.2500000,28.2500000
41425,11283,11283,-80.7500000,28.2500000
41426,23567,23567,-17.7500000,28.2500000
41427,23587,23587,-17.2500000,28.2500000
41428,23613,23613,-16.7500000,28.2500000
41429,23649,23649,-16.2500000,28.2500000
41430,23691,23691,-15.7500000,28.2500000
41431,23731,23731,-15.2500000,28.2500000
41432,23814,23814,-14.2500000,28.2500000
41433,23857,23857,-13.7500000,28.2500000
41434,23996,23996,-12.2500000,28.2500000
41435,24042,24042,-11.7500000,28.2500000
41436,24088,24088,-11.2500000,28.2500000
41437,24135,24135,-10.7500000,28.2500000
41438,24182,24182,-10.2500000,28.2500000
41439,24238,24238,-9.7500000,28.2500000
41440,24299,24299,-9.2500000,28.2500000
41441,24370,24370,-8.7500000,28.2500000
41442,24450,24450,-8.2500000,28.2500000
41443,24534,24534,-7.7500000,28.2500000
41444,24618,24618,-7.2500000,28.2500000
41445,24703,24703,-6.7500000,28.2500000
41446,24792,24792,-6.2500000,28.2500000
41447,24885,24885,-5.7500000,28.2500000
41448,24972,24972,-5.2500000,28.2500000
41449,25064,25064,-4.7500000,28.2500000
41450,25157,25157,-4.2500000,28.2500000
41451,25252,25252,-3.7500000,28.2500000
41452,25348,25348,-3.2500000,28.2500000
41453,25446,25446,-2.7500000,28.2500000
41454,25544,25544,-2.2500000,28.2500000
41455,25640,25640,-1.7500000,28.2500000
41456,25739,25739,-1.2500000,28.2500000
41457,25840,25840,-0.7500000,28.2500000
41458,25936,25936,-0.2500000,28.2500000
41459,26028,26028,0.2500000,28.2500000
41460,26118,26118,0.7500000,28.2500000
41461,26204,26204,1.2500000,28.2500000
41462,26294,26294,1.7500000,28.2500000
41463,26382,26382,2.2500000,28.2500000
41464,26468,26468,2.7500000,28.2500000
41465,26552,26552,3.2500000,28.2500000
41466,26636,26636,3.7500000,28.2500000
41467,26718,26718,4.2500000,28.2500000
41468,26802,26802,4.7500000,28.2500000
41469,26891,26891,5.2500000,28.2500000
41470,26984,26984,5.7500000,28.2500000
41471,27081,27081,6.2500000,28.2500000
41472,27180,27180,6.7500000,28.2500000
41473,27279,27279,7.2500000,28.2500000
41474,27377,27377,7.7500000,28.2500000
41475,27476,27476,8.2500000,28.2500000
41476,27590,27590,8.7500000,28.2500000
41477,27714,27714,9.2500000,28.2500000
41478,27842,27842,9.7500000,28.2500000
41479,27972,27972,10.2500000,28.2500000
41480,28098,28098,10.7500000,28.2500000
41481,28230,28230,11.2500000,28.2500000
41482,28366,28366,11.7500000,28.2500000
41483,28508,28508,12.2500000,28.2500000
41484,28661,28661,12.7500000,28.2500000
41485,28828,28828,13.2500000,28.2500000
41486,28999,28999,13.7500000,28.2500000
41487,29173,29173,14.2500000,28.2500000
41488,29357,29357,14.7500000,28.2500000
41489,29543,29543,15.2500000,28.2500000
41490,29733,29733,15.7500000,28.2500000
41491,29919,29919,16.2500000,28.2500000
41492,30107,30107,16.7500000,28.2500000
41493,30298,30298,17.2500000,28.2500000
41494,30487,30487,17.7500000,28.2500000
41495,30673,30673,18.2500000,28.2500000
41496,30863,30863,18.7500000,28.2500000
41497,31048,31048,19.2500000,28.2500000
41498,31233,31233,19.7500000,28.2500000
41499,31420,31420,20.2500000,28.2500000
41500,31607,31607,20.7500000,28.2500000
41501,31797,31797,21.2500000,28.2500000
41502,31999,31999,21.7500000,28.2500000
41503,32203,32203,22.2500000,28.2500000
41504,32410,32410,22.7500000,28.2500000
41505,32618,32618,23.2500000,28.2500000
41506,32827,32827,23.7500000,28.2500000
41507,33031,33031,24.2500000,28.2500000
41508,33237,33237,24.7500000,28.2500000
41509,33442,33442,25.2500000,28.2500000
41510,33648,33648,25.7500000,28.2500000
41511,33853,33853,26.2500000,28.2500000
41512,34056,34056,26.7500000,28.2500000
41513,34259,34259,27.2500000,28.2500000
41514,34460,34460,27.7500000,28.2500000
41515,34659,34659,28.2500000,28.2500000
41516,34854,34854,28.7500000,28.2500000
41517,35048,35048,29.2500000,28.2500000
41518,35238,35238,29.7500000,28.2500000
41519,35428,35428,30.2500000,28.2500000
41520,35615,35615,30.7500000,28.2500000
41521,35797,35797,31.2500000,28.2500000
41522,35977,35977,31.7500000,28.2500000
41523,36157,36157,32.2500000,28.2500000
41524,36340,36340,32.7500000,28.2500000
41525,36519,36519,33.2500000,28.2500000
41526,36700,36700,33.7500000,28.2500000
41527,36877,36877,34.2500000,28.2500000
41528,37054,37054,34.7500000,28.2500000
41529,37226,37226,35.2500000,28.2500000
41530,37389,37389,35.7500000,28.2500000
41531,37553,37553,36.2500000,28.2500000
41532,37712,37712,36.7500000,28.2500000
41533,37869,37869,37.2500000,28.2500000
41534,38025,38025,37.7500000,28.2500000
41535,38181,38181,38.2500000,28.2500000
41536,38337,38337,38.7500000,28.2500000
41537,38493,38493,39.2500000,28.2500000
41538,38647,38647,39.7500000,28.2500000
41539,38795,38795,40.2500000,28.2500000
41540,38933,38933,40.7500000,28.2500000
41541,39066,39066,41.2500000,28.2500000
41542,39198,39198,41.7500000,28.2500000
41543,39330,39330,42.2500000,28.2500000
41544,39465,39465,42.7500000,28.2500000
41545,39606,39606,43.2500000,28.2500000
41546,39751,39751,43.7500000,28.2500000
41547,39903,39903,44.2500000,28.2500000
41548,40055,40055,44.7500000,28.2500000
41549,40210,40210,45.2500000,28.2500000
41550,40362,40362,45.7500000,28.2500000
41551,40512,40512,46.2500000,28.2500000
41552,40662,40662,46.7500000,28.2500000
41553,40812,40812,47.2500000,28.2500000
41554,40955,40955,47.7500000,28.2500000
41555,41094,41094,48.2500000,28.2500000
41556,41232,41232,48.7500000,28.2500000
41557,41766,41766,51.2500000,28.2500000
41558,41858,41858,51.7500000,28.2500000
41559,41948,41948,52.2500000,28.2500000
41560,42040,42040,52.7500000,28.2500000
41561,42140,42140,53.2500000,28.2500000
41562,42244,42244,53.7500000,28.2500000
41563,42352,42352,54.2500000,28.2500000
41564,42463,42463,54.7500000,28.2500000
41565,42577,42577,55.2500000,28.2500000
41566,42690,42690,55.7500000,28.2500000
41567,42806,42806,56.2500000,28.2500000
41568,42916,42916,56.7500000,28.2500000
41569,43025,43025,57.2500000,28.2500000
41570,43134,43134,57.7500000,28.2500000
41571,43237,43237,58.2500000,28.2500000
41572,43342,43342,58.7500000,28.2500000
41573,43444,43444,59.2500000,28.2500000
41574,43547,43547,59.7500000,28.2500000
41575,43643,43643,60.2500000,28.2500000
41576,43739,43739,60.7500000,28.2500000
41577,43836,43836,61.2500000,28.2500000
41578,43932,43932,61.7500000,28.2500000
41579,44027,44027,62.2500000,28.2500000
41580,44122,44122,62.7500000,28.2500000
41581,44217,44217,63.2500000,28.2500000
41582,44311,44311,63.7500000,28.2500000
41583,44405,44405,64.2500000,28.2500000
41584,44498,44498,64.7500000,28.2500000
41585,44591,44591,65.2500000,28.2500000
41586,44684,44684,65.7500000,28.2500000
41587,44776,44776,66.2500000,28.2500000
41588,44868,44868,66.7500000,28.2500000
41589,44963,44963,67.2500000,28.2500000
41590,45060,45060,67.7500000,28.2500000
41591,45159,45159,68.2500000,28.2500000
41592,45261,45261,68.7500000,28.2500000
41593,45369,45369,69.2500000,28.2500000
41594,45475,45475,69.7500000,28.2500000
41595,45583,45583,70.2500000,28.2500000
41596,45689,45689,70.7500000,28.2500000
41597,45795,45795,71.2500000,28.2500000
41598,45901,45901,71.7500000,28.2500000
41599,46007,46007,72.2500000,28.2500000
41600,46117,46117,72.7500000,28.2500000
41601,46235,46235,73.2500000,28.2500000
41602,46346,46346,73.7500000,28.2500000
41603,46460,46460,74.2500000,28.2500000
41604,46579,46579,74.7500000,28.2500000
41605,46703,46703,75.2500000,28.2500000
41606,46829,46829,75.7500000,28.2500000
41607,46957,46957,76.2500000,28.2500000
41608,47087,47087,76.7500000,28.2500000
41609,47218,47218,77.2500000,28.2500000
41610,47350,47350,77.7500000,28.2500000
41611,47481,47481,78.2500000,28.2500000
41612,47608,47608,78.7500000,28.2500000
41613,47736,47736,79.2500000,28.2500000
41614,47872,47872,79.7500000,28.2500000
41615,48004,48004,80.2500000,28.2500000
41616,48129,48129,80.7500000,28.2500000
41617,48252,48252,81.2500000,28.2500000
41618,48372,48372,81.7500000,28.2500000
41619,48489,48489,82.2500000,28.2500000
41620,48607,48607,82.7500000,28.2500000
41621,48721,48721,83.2500000,28.2500000
41622,48833,48833,83.7500000,28.2500000
41623,48945,48945,84.2500000,28.2500000
41624,49056,49056,84.7500000,28.2500000
41625,49167,49167,85.2500000,28.2500000
41626,49278,49278,85.7500000,28.2500000
41627,49389,49389,86.2500000,28.2500000
41628,49499,49499,86.7500000,28.2500000
41629,49607,49607,87.2500000,28.2500000
41630,49715,49715,87.7500000,28.2500000
41631,49823,49823,88.2500000,28.2500000
41632,49931,49931,88.7500000,28.2500000
41633,50039,50039,89.2500000,28.2500000
41634,50148,50148,89.7500000,28.2500000
41635,50258,50258,90.2500000,28.2500000
41636,50367,50367,90.7500000,28.2500000
41637,50476,50476,91.2500000,28.2500000
41638,50589,50589,91.7500000,28.2500000
41639,50703,50703,92.2500000,28.2500000
41640,50821,50821,92.7500000,28.2500000
41641,50937,50937,93.2500000,28.2500000
41642,51059,51059,93.7500000,28.2500000
41643,51183,51183,94.2500000,28.2500000
41644,51310,51310,94.7500000,28.2500000
41645,51441,51441,95.2500000,28.2500000
41646,51574,51574,95.7500000,28.2500000
41647,51709,51709,96.2500000,28.2500000
41648,51842,51842,96.7500000,28.2500000
41649,51975,51975,97.2500000,28.2500000
41650,52114,52114,97.7500000,28.2500000
41651,52261,52261,98.2500000,28.2500000
41652,52410,52410,98.7500000,28.2500000
41653,52562,52562,99.2500000,28.2500000
41654,52713,52713,99.7500000,28.2500000
41655,52864,52864,100.2500000,28.2500000
41656,53013,53013,100.7500000,28.2500000
41657,53164,53164,101.2500000,28.2500000
41658,53318,53318,101.7500000,28.2500000
41659,53475,53475,102.2500000,28.2500000
41660,53631,53631,102.7500000,28.2500000
41661,53789,53789,103.2500000,28.2500000
41662,53945,53945,103.7500000,28.2500000
41663,54099,54099,104.2500000,28.2500000
41664,54253,54253,104.7500000,28.2500000
41665,54404,54404,105.2500000,28.2500000
41666,54555,54555,105.7500000,28.2500000
41667,54698,54698,106.2500000,28.2500000
41668,54834,54834,106.7500000,28.2500000
41669,54967,54967,107.2500000,28.2500000
41670,55100,55100,107.7500000,28.2500000
41671,55233,55233,108.2500000,28.2500000
41672,55361,55361,108.7500000,28.2500000
41673,55494,55494,109.2500000,28.2500000
41674,55622,55622,109.7500000,28.2500000
41675,55753,55753,110.2500000,28.2500000
41676,55884,55884,110.7500000,28.2500000
41677,56012,56012,111.2500000,28.2500000
41678,56141,56141,111.7500000,28.2500000
41679,56269,56269,112.2500000,28.2500000
41680,56399,56399,112.7500000,28.2500000
41681,56533,56533,113.2500000,28.2500000
41682,56673,56673,113.7500000,28.2500000
41683,56813,56813,114.2500000,28.2500000
41684,56954,56954,114.7500000,28.2500000
41685,57104,57104,115.2500000,28.2500000
41686,57259,57259,115.7500000,28.2500000
41687,57415,57415,116.2500000,28.2500000
41688,57570,57570,116.7500000,28.2500000
41689,57726,57726,117.2500000,28.2500000
41690,57877,57877,117.7500000,28.2500000
41691,58019,58019,118.2500000,28.2500000
41692,58161,58161,118.7500000,28.2500000
41693,58303,58303,119.2500000,28.2500000
41694,58455,58455,119.7500000,28.2500000
41695,58612,58612,120.2500000,28.2500000
41696,58764,58764,120.7500000,28.2500000
41697,58912,58912,121.2500000,28.2500000
41698,60979,60979,129.2500000,28.2500000
41699,61103,61103,129.7500000,28.2500000
41700,3986,3986,-115.2500000,27.7500000
41701,4082,4082,-114.7500000,27.7500000
41702,4179,4179,-114.2500000,27.7500000
41703,4277,4277,-113.7500000,27.7500000
41704,4374,4374,-113.2500000,27.7500000
41705,4472,4472,-112.7500000,27.7500000
41706,4575,4575,-112.2500000,27.7500000
41707,4780,4780,-111.2500000,27.7500000
41708,4883,4883,-110.7500000,27.7500000
41709,4986,4986,-110.2500000,27.7500000
41710,5089,5089,-109.7500000,27.7500000
41711,5194,5194,-109.2500000,27.7500000
41712,5294,5294,-108.7500000,27.7500000
41713,5394,5394,-108.2500000,27.7500000
41714,5498,5498,-107.7500000,27.7500000
41715,5601,5601,-107.2500000,27.7500000
41716,5706,5706,-106.7500000,27.7500000
41717,5812,5812,-106.2500000,27.7500000
41718,5921,5921,-105.7500000,27.7500000
41719,6036,6036,-105.2500000,27.7500000
41720,6149,6149,-104.7500000,27.7500000
41721,6264,6264,-104.2500000,27.7500000
41722,6377,6377,-103.7500000,27.7500000
41723,6489,6489,-103.2500000,27.7500000
41724,6600,6600,-102.7500000,27.7500000
41725,6712,6712,-102.2500000,27.7500000
41726,6824,6824,-101.7500000,27.7500000
41727,6938,6938,-101.2500000,27.7500000
41728,7053,7053,-100.7500000,27.7500000
41729,7171,7171,-100.2500000,27.7500000
41730,7292,7292,-99.7500000,27.7500000
41731,7412,7412,-99.2500000,27.7500000
41732,7532,7532,-98.7500000,27.7500000
41733,7651,7651,-98.2500000,27.7500000
41734,7773,7773,-97.7500000,27.7500000
41735,7886,7886,-97.2500000,27.7500000
41736,10857,10857,-82.7500000,27.7500000
41737,10959,10959,-82.2500000,27.7500000
41738,11065,11065,-81.7500000,27.7500000
41739,11175,11175,-81.2500000,27.7500000
41740,11282,11282,-80.7500000,27.7500000
41741,11383,11383,-80.2500000,27.7500000
41742,23544,23544,-18.2500000,27.7500000
41743,23566,23566,-17.7500000,27.7500000
41744,23690,23690,-15.7500000,27.7500000
41745,23730,23730,-15.2500000,27.7500000
41746,23905,23905,-13.2500000,27.7500000
41747,23950,23950,-12.7500000,27.7500000
41748,23995,23995,-12.2500000,27.7500000
41749,24041,24041,-11.7500000,27.7500000
41750,24087,24087,-11.2500000,27.7500000
41751,24134,24134,-10.7500000,27.7500000
41752,24181,24181,-10.2500000,27.7500000
41753,24237,24237,-9.7500000,27.7500000
41754,24298,24298,-9.2500000,27.7500000
41755,24369,24369,-8.7500000,27.7500000
41756,24449,24449,-8.2500000,27.7500000
41757,24533,24533,-7.7500000,27.7500000
41758,24617,24617,-7.2500000,27.7500000
41759,24702,24702,-6.7500000,27.7500000
41760,24791,24791,-6.2500000,27.7500000
41761,24884,24884,-5.7500000,27.7500000
41762,24971,24971,-5.2500000,27.7500000
41763,25063,25063,-4.7500000,27.7500000
41764,25156,25156,-4.2500000,27.7500000
41765,25251,25251,-3.7500000,27.7500000
41766,25347,25347,-3.2500000,27.7500000
41767,25445,25445,-2.7500000,27.7500000
41768,25543,25543,-2.2500000,27.7500000
41769,25639,25639,-1.7500000,27.7500000
41770,25738,25738,-1.2500000,27.7500000
41771,25839,25839,-0.7500000,27.7500000
41772,25935,25935,-0.2500000,27.7500000
41773,26027,26027,0.2500000,27.7500000
41774,26117,26117,0.7500000,27.7500000
41775,26203,26203,1.2500000,27.7500000
41776,26293,26293,1.7500000,27.7500000
41777,26381,26381,2.2500000,27.7500000
41778,26467,26467,2.7500000,27.7500000
41779,26551,26551,3.2500000,27.7500000
41780,26635,26635,3.7500000,27.7500000
41781,26717,26717,4.2500000,27.7500000
41782,26801,26801,4.7500000,27.7500000
41783,26890,26890,5.2500000,27.7500000
41784,26983,26983,5.7500000,27.7500000
41785,27080,27080,6.2500000,27.7500000
41786,27179,27179,6.7500000,27.7500000
41787,27278,27278,7.2500000,27.7500000
41788,27376,27376,7.7500000,27.7500000
41789,27475,27475,8.2500000,27.7500000
41790,27589,27589,8.7500000,27.7500000
41791,27713,27713,9.2500000,27.7500000
41792,27841,27841,9.7500000,27.7500000
41793,27971,27971,10.2500000,27.7500000
41794,28097,28097,10.7500000,27.7500000
41795,28229,28229,11.2500000,27.7500000
41796,28365,28365,11.7500000,27.7500000
41797,28507,28507,12.2500000,27.7500000
41798,28660,28660,12.7500000,27.7500000
41799,28827,28827,13.2500000,27.7500000
41800,28998,28998,13.7500000,27.7500000
41801,29172,29172,14.2500000,27.7500000
41802,29356,29356,14.7500000,27.7500000
41803,29542,29542,15.2500000,27.7500000
41804,29732,29732,15.7500000,27.7500000
41805,29918,29918,16.2500000,27.7500000
41806,30106,30106,16.7500000,27.7500000
41807,30297,30297,17.2500000,27.7500000
41808,30486,30486,17.7500000,27.7500000
41809,30672,30672,18.2500000,27.7500000
41810,30862,30862,18.7500000,27.7500000
41811,31047,31047,19.2500000,27.7500000
41812,31232,31232,19.7500000,27.7500000
41813,31419,31419,20.2500000,27.7500000
41814,31606,31606,20.7500000,27.7500000
41815,31796,31796,21.2500000,27.7500000
41816,31998,31998,21.7500000,27.7500000
41817,32202,32202,22.2500000,27.7500000
41818,32409,32409,22.7500000,27.7500000
41819,32617,32617,23.2500000,27.7500000
41820,32826,32826,23.7500000,27.7500000
41821,33030,33030,24.2500000,27.7500000
41822,33236,33236,24.7500000,27.7500000
41823,33441,33441,25.2500000,27.7500000
41824,33647,33647,25.7500000,27.7500000
41825,33852,33852,26.2500000,27.7500000
41826,34055,34055,26.7500000,27.7500000
41827,34258,34258,27.2500000,27.7500000
41828,34459,34459,27.7500000,27.7500000
41829,34658,34658,28.2500000,27.7500000
41830,34853,34853,28.7500000,27.7500000
41831,35047,35047,29.2500000,27.7500000
41832,35237,35237,29.7500000,27.7500000
41833,35427,35427,30.2500000,27.7500000
41834,35614,35614,30.7500000,27.7500000
41835,35796,35796,31.2500000,27.7500000
41836,35976,35976,31.7500000,27.7500000
41837,36156,36156,32.2500000,27.7500000
41838,36339,36339,32.7500000,27.7500000
41839,36518,36518,33.2500000,27.7500000
41840,36699,36699,33.7500000,27.7500000
41841,36876,36876,34.2500000,27.7500000
41842,37225,37225,35.2500000,27.7500000
41843,37388,37388,35.7500000,27.7500000
41844,37552,37552,36.2500000,27.7500000
41845,37711,37711,36.7500000,27.7500000
41846,37868,37868,37.2500000,27.7500000
41847,38024,38024,37.7500000,27.7500000
41848,38180,38180,38.2500000,27.7500000
41849,38336,38336,38.7500000,27.7500000
41850,38492,38492,39.2500000,27.7500000
41851,38646,38646,39.7500000,27.7500000
41852,38794,38794,40.2500000,27.7500000
41853,38932,38932,40.7500000,27.7500000
41854,39065,39065,41.2500000,27.7500000
41855,39197,39197,41.7500000,27.7500000
41856,39329,39329,42.2500000,27.7500000
41857,39464,39464,42.7500000,27.7500000
41858,39605,39605,43.2500000,27.7500000
41859,39750,39750,43.7500000,27.7500000
41860,39902,39902,44.2500000,27.7500000
41861,40054,40054,44.7500000,27.7500000
41862,40209,40209,45.2500000,27.7500000
41863,40361,40361,45.7500000,27.7500000
41864,40511,40511,46.2500000,27.7500000
41865,40661,40661,46.7500000,27.7500000
41866,40811,40811,47.2500000,27.7500000
41867,40954,40954,47.7500000,27.7500000
41868,41093,41093,48.2500000,27.7500000
41869,41231,41231,48.7500000,27.7500000
41870,41857,41857,51.7500000,27.7500000
41871,41947,41947,52.2500000,27.7500000
41872,42039,42039,52.7500000,27.7500000
41873,42139,42139,53.2500000,27.7500000
41874,42243,42243,53.7500000,27.7500000
41875,42351,42351,54.2500000,27.7500000
41876,42462,42462,54.7500000,27.7500000
41877,42576,42576,55.2500000,27.7500000
41878,42689,42689,55.7500000,27.7500000
41879,42805,42805,56.2500000,27.7500000
41880,42915,42915,56.7500000,27.7500000
41881,43024,43024,57.2500000,27.7500000
41882,43133,43133,57.7500000,27.7500000
41883,43236,43236,58.2500000,27.7500000
41884,43341,43341,58.7500000,27.7500000
41885,43443,43443,59.2500000,27.7500000
41886,43546,43546,59.7500000,27.7500000
41887,43642,43642,60.2500000,27.7500000
41888,43738,43738,60.7500000,27.7500000
41889,43835,43835,61.2500000,27.7500000
41890,43931,43931,61.7500000,27.7500000
41891,44026,44026,62.2500000,27.7500000
41892,44121,44121,62.7500000,27.7500000
41893,44216,44216,63.2500000,27.7500000
41894,44310,44310,63.7500000,27.7500000
41895,44404,44404,64.2500000,27.7500000
41896,44497,44497,64.7500000,27.7500000
41897,44590,44590,65.2500000,27.7500000
41898,44683,44683,65.7500000,27.7500000
41899,44775,44775,66.2500000,27.7500000
41900,44867,44867,66.7500000,27.7500000
41901,44962,44962,67.2500000,27.7500000
41902,45059,45059,67.7500000,27.7500000
41903,45158,45158,68.2500000,27.7500000
41904,45260,45260,68.7500000,27.7500000
41905,45368,45368,69.2500000,27.7500000
41906,45474,45474,69.7500000,27.7500000
41907,45582,45582,70.2500000,27.7500000
41908,45688,45688,70.7500000,27.7500000
41909,45794,45794,71.2500000,27.7500000
41910,45900,45900,71.7500000,27.7500000
41911,46006,46006,72.2500000,27.7500000
41912,46116,46116,72.7500000,27.7500000
41913,46234,46234,73.2500000,27.7500000
41914,46345,46345,73.7500000,27.7500000
41915,46459,46459,74.2500000,27.7500000
41916,46578,46578,74.7500000,27.7500000
41917,46702,46702,75.2500000,27.7500000
41918,46828,46828,75.7500000,27.7500000
41919,46956,46956,76.2500000,27.7500000
41920,47086,47086,76.7500000,27.7500000
41921,47217,47217,77.2500000,27.7500000
41922,47349,47349,77.7500000,27.7500000
41923,47480,47480,78.2500000,27.7500000
41924,47607,47607,78.7500000,27.7500000
41925,47735,47735,79.2500000,27.7500000
41926,47871,47871,79.7500000,27.7500000
41927,48003,48003,80.2500000,27.7500000
41928,48128,48128,80.7500000,27.7500000
41929,48251,48251,81.2500000,27.7500000
41930,48371,48371,81.7500000,27.7500000
41931,48488,48488,82.2500000,27.7500000
41932,48606,48606,82.7500000,27.7500000
41933,48720,48720,83.2500000,27.7500000
41934,48832,48832,83.7500000,27.7500000
41935,48944,48944,84.2500000,27.7500000
41936,49055,49055,84.7500000,27.7500000
41937,49166,49166,85.2500000,27.7500000
41938,49277,49277,85.7500000,27.7500000
41939,49388,49388,86.2500000,27.7500000
41940,49498,49498,86.7500000,27.7500000
41941,49606,49606,87.2500000,27.7500000
41942,49714,49714,87.7500000,27.7500000
41943,49822,49822,88.2500000,27.7500000
41944,49930,49930,88.7500000,27.7500000
41945,50038,50038,89.2500000,27.7500000
41946,50147,50147,89.7500000,27.7500000
41947,50257,50257,90.2500000,27.7500000
41948,50366,50366,90.7500000,27.7500000
41949,50475,50475,91.2500000,27.7500000
41950,50588,50588,91.7500000,27.7500000
41951,50702,50702,92.2500000,27.7500000
41952,50820,50820,92.7500000,27.7500000
41953,50936,50936,93.2500000,27.7500000
41954,51058,51058,93.7500000,27.7500000
41955,51182,51182,94.2500000,27.7500000
41956,51309,51309,94.7500000,27.7500000
41957,51440,51440,95.2500000,27.7500000
41958,51573,51573,95.7500000,27.7500000
41959,51708,51708,96.2500000,27.7500000
41960,51841,51841,96.7500000,27.7500000
41961,51974,51974,97.2500000,27.7500000
41962,52113,52113,97.7500000,27.7500000
41963,52260,52260,98.2500000,27.7500000
41964,52409,52409,98.7500000,27.7500000
41965,52561,52561,99.2500000,27.7500000
41966,52712,52712,99.7500000,27.7500000
41967,52863,52863,100.2500000,27.7500000
41968,53012,53012,100.7500000,27.7500000
41969,53163,53163,101.2500000,27.7500000
41970,53317,53317,101.7500000,27.7500000
41971,53474,53474,102.2500000,27.7500000
41972,53630,53630,102.7500000,27.7500000
41973,53788,53788,103.2500000,27.7500000
41974,53944,53944,103.7500000,27.7500000
41975,54098,54098,104.2500000,27.7500000
41976,54252,54252,104.7500000,27.7500000
41977,54403,54403,105.2500000,27.7500000
41978,54554,54554,105.7500000,27.7500000
41979,54697,54697,106.2500000,27.7500000
41980,54833,54833,106.7500000,27.7500000
41981,54966,54966,107.2500000,27.7500000
41982,55099,55099,107.7500000,27.7500000
41983,55232,55232,108.2500000,27.7500000
41984,55360,55360,108.7500000,27.7500000
41985,55493,55493,109.2500000,27.7500000
41986,55621,55621,109.7500000,27.7500000
41987,55752,55752,110.2500000,27.7500000
41988,55883,55883,110.7500000,27.7500000
41989,56011,56011,111.2500000,27.7500000
41990,56140,56140,111.7500000,27.7500000
41991,56268,56268,112.2500000,27.7500000
41992,56398,56398,112.7500000,27.7500000
41993,56532,56532,113.2500000,27.7500000
41994,56672,56672,113.7500000,27.7500000
41995,56812,56812,114.2500000,27.7500000
41996,56953,56953,114.7500000,27.7500000
41997,57103,57103,115.2500000,27.7500000
41998,57258,57258,115.7500000,27.7500000
41999,57414,57414,116.2500000,27.7500000
42000,57569,57569,116.7500000,27.7500000
42001,57725,57725,117.2500000,27.7500000
42002,57876,57876,117.7500000,27.7500000
42003,58018,58018,118.2500000,27.7500000
42004,58160,58160,118.7500000,27.7500000
42005,58302,58302,119.2500000,27.7500000
42006,58454,58454,119.7500000,27.7500000
42007,58611,58611,120.2500000,27.7500000
42008,58763,58763,120.7500000,27.7500000
42009,60864,60864,128.7500000,27.7500000
42010,4081,4081,-114.7500000,27.2500000
42011,4178,4178,-114.2500000,27.2500000
42012,4276,4276,-113.7500000,27.2500000
42013,4373,4373,-113.2500000,27.2500000
42014,4471,4471,-112.7500000,27.2500000
42015,4574,4574,-112.2500000,27.2500000
42016,4882,4882,-110.7500000,27.2500000
42017,4985,4985,-110.2500000,27.2500000
42018,5088,5088,-109.7500000,27.2500000
