INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
China,South China Sea Coast-water withdrawals,runoff,grade9,0.222222222222222,0.000705308641975309
China,South China Sea Coast-water withdrawals,runoff,grade10,0.25,0.001
China,South China Sea Coast-water withdrawals,runoff,grade11,0.325,0.1242295075
China,South China Sea Coast-water withdrawals,runoff,grade12,0.4,0.48216376
China,South China Sea Coast-water withdrawals,runoff,grade13,0.475,1.0598443525
China,South China Sea Coast-water withdrawals,runoff,grade14,0.55,1.84231288
China,South China Sea Coast-water withdrawals,runoff,grade15,0.625,2.8146109375
China,South China Sea Coast-water withdrawals,runoff,grade16,0.7,3.96178012
China,South China Sea Coast-water withdrawals,runoff,grade17,0.775,5.2688620225
China,South China Sea Coast-water withdrawals,runoff,grade18,0.85,6.72089824
China,South China Sea Coast-water withdrawals,runoff,grade19,0.925,8.3029303675
China,South China Sea Coast-water withdrawals,runoff,grade20,1,10
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade1,0,1e-05
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade2,0.0561111111111111,1.1358024691358e-05
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade3,0.112222222222222,2.08641975308642e-05
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade4,0.168333333333333,4.66666666666667e-05
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade5,0.224444444444444,9.69135802469136e-05
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade6,0.280555555555556,0.000179753086419753
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade7,0.336666666666667,0.000303333333333333
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade8,0.392777777777778,0.000475802469135802
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade9,0.448888888888889,0.000705308641975309
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade10,0.505,0.001
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade11,0.5545,0.14667558435198
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade12,0.604,0.562931843152475
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade13,0.6535,1.21948639145396
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade14,0.703,2.08605684430891
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade15,0.7525,3.1323608167698
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade16,0.802,4.32811592388911
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade17,0.8515,5.64303978071931
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade18,0.901,7.04685000231287
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade19,0.9505,8.50926420372228
Central America and Caribbean,Southern Central America-water withdrawals,runoff,grade20,1,10
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade1,0,1e-05
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade2,0.0258888888888889,1.1358024691358e-05
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade3,0.0517777777777778,2.08641975308642e-05
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade4,0.0776666666666667,4.66666666666666e-05
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade5,0.103555555555556,9.69135802469135e-05
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade6,0.129444444444444,0.000179753086419753
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade7,0.155333333333333,0.000303333333333333
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade8,0.181222222222222,0.000475802469135802
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade9,0.207111111111111,0.000705308641975309
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade10,0.233,0.001
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade11,0.3097,0.122772318643734
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade12,0.3864,0.476843959088069
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade13,0.4631,1.04927998243747
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade14,0.5398,1.8261454497964
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade15,0.6165,2.79350542226931
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade16,0.6932,3.93742496096069
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade17,0.7699,5.24396912697498
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade18,0.8466,6.69920298141665
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade19,0.9233,8.28919158539017
Southeast Asia,South Pacific Islands-water withdrawals,runoff,grade20,1,10
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade2,0.0448888888888889,1.1358024691358e-05
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade3,0.0897777777777778,2.08641975308642e-05
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade4,0.134666666666667,4.66666666666667e-05
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade5,0.179555555555556,9.69135802469136e-05
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade6,0.224444444444444,0.000179753086419753
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade7,0.269333333333333,0.000303333333333333
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade8,0.314222222222222,0.000475802469135803
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade9,0.359111111111111,0.000705308641975309
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade10,0.404,0.001
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade11,0.4636,0.137709098392475
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade12,0.5232,0.530815756660594
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade13,0.5828,1.15610346498495
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade14,0.6424,1.98935571354614
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade15,0.702,3.00635599252475
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade16,0.7616,4.18288779210139
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade17,0.8212,5.49473460245663
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade18,0.8808,6.91767991377109
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade19,0.9404,8.42750721622535
EU-15,Spain-Portugal-Atlantic Coast-water withdrawals,runoff,grade20,1,10
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade1,0,1e-05
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade2,0.068778924623383,1.1358024691358e-05
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade3,0.137557849246766,2.08641975308642e-05
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade4,0.206336773870149,4.66666666666667e-05
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade5,0.275115698493532,9.69135802469137e-05
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade6,0.343894623116915,0.000179753086419753
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade7,0.412673547740298,0.000303333333333334
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade8,0.481452472363681,0.000475802469135803
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade9,0.550231396987064,0.000705308641975309
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade10,0.619010321610447,0.001
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade11,0.657109289449402,0.156845513670323
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade12,0.695208257288358,0.59926490491738
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade13,0.733307225127313,1.2911308435107
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade14,0.771406192966268,2.19531599921982
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade15,0.809505160805224,3.27469304181427
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade16,0.847604128644179,4.49213464106357
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade17,0.885703096483134,5.81051346673727
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade18,0.923802064322089,7.19270218860488
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade19,0.961901032161045,8.60157347643595
EU-15,Spain-South and East Coast-water withdrawals,runoff,grade20,1,10
South Asia,Sri Lanka-water withdrawals,runoff,grade1,0,1e-05
South Asia,Sri Lanka-water withdrawals,runoff,grade2,0.053,1.1358024691358e-05
South Asia,Sri Lanka-water withdrawals,runoff,grade3,0.106,2.08641975308642e-05
South Asia,Sri Lanka-water withdrawals,runoff,grade4,0.159,4.66666666666667e-05
South Asia,Sri Lanka-water withdrawals,runoff,grade5,0.212,9.69135802469136e-05
South Asia,Sri Lanka-water withdrawals,runoff,grade6,0.265,0.000179753086419753
South Asia,Sri Lanka-water withdrawals,runoff,grade7,0.318,0.000303333333333333
South Asia,Sri Lanka-water withdrawals,runoff,grade8,0.371,0.000475802469135803
South Asia,Sri Lanka-water withdrawals,runoff,grade9,0.424,0.000705308641975309
South Asia,Sri Lanka-water withdrawals,runoff,grade10,0.477,0.001
South Asia,Sri Lanka-water withdrawals,runoff,grade11,0.5293,0.144184585937925
South Asia,Sri Lanka-water withdrawals,runoff,grade12,0.5816,0.554019723586415
South Asia,Sri Lanka-water withdrawals,runoff,grade13,0.6339,1.20190440722585
South Asia,Sri Lanka-water withdrawals,runoff,grade14,0.6862,2.0592376311366
South Asia,Sri Lanka-water withdrawals,runoff,grade15,0.7385,3.09741838959906
South Asia,Sri Lanka-water withdrawals,runoff,grade16,0.7908,4.28784567689358
South Asia,Sri Lanka-water withdrawals,runoff,grade17,0.8431,5.60191848730057
South Asia,Sri Lanka-water withdrawals,runoff,grade18,0.8954,7.01103581510038
South Asia,Sri Lanka-water withdrawals,runoff,grade19,0.9477,8.4865966545734
South Asia,Sri Lanka-water withdrawals,runoff,grade20,1,10
Canada,St Lawrence-water withdrawals,runoff,grade1,0,1e-05
Canada,St Lawrence-water withdrawals,runoff,grade2,0.0643333333333333,1.1358024691358e-05
Canada,St Lawrence-water withdrawals,runoff,grade3,0.128666666666667,2.08641975308642e-05
Canada,St Lawrence-water withdrawals,runoff,grade4,0.193,4.66666666666667e-05
Canada,St Lawrence-water withdrawals,runoff,grade5,0.257333333333333,9.69135802469135e-05
Canada,St Lawrence-water withdrawals,runoff,grade6,0.321666666666667,0.000179753086419753
Canada,St Lawrence-water withdrawals,runoff,grade7,0.386,0.000303333333333333
Canada,St Lawrence-water withdrawals,runoff,grade8,0.450333333333333,0.000475802469135802
Canada,St Lawrence-water withdrawals,runoff,grade9,0.514666666666667,0.000705308641975308
Canada,St Lawrence-water withdrawals,runoff,grade10,0.579,0.001
Canada,St Lawrence-water withdrawals,runoff,grade11,0.6211,0.153272438719016
Canada,St Lawrence-water withdrawals,runoff,grade12,0.6632,0.586507590056788
Canada,St Lawrence-water withdrawals,runoff,grade13,0.7053,1.26598006688803
Canada,St Lawrence-water withdrawals,runoff,grade14,0.7474,2.15696448208746
Canada,St Lawrence-water withdrawals,runoff,grade15,0.7895,3.22473544852979
Canada,St Lawrence-water withdrawals,runoff,grade16,0.8316,4.43456757908974
Canada,St Lawrence-water withdrawals,runoff,grade17,0.8737,5.75173548664202
Canada,St Lawrence-water withdrawals,runoff,grade18,0.9158,7.14151378406134
Canada,St Lawrence-water withdrawals,runoff,grade19,0.9579,8.56917708422243
Canada,St Lawrence-water withdrawals,runoff,grade20,1,9.99999999999999
Indonesia,Sulawesi-water withdrawals,runoff,grade1,0,1e-05
Indonesia,Sulawesi-water withdrawals,runoff,grade2,0.0556666666666667,1.1358024691358e-05
Indonesia,Sulawesi-water withdrawals,runoff,grade3,0.111333333333333,2.08641975308642e-05
Indonesia,Sulawesi-water withdrawals,runoff,grade4,0.167,4.66666666666667e-05
Indonesia,Sulawesi-water withdrawals,runoff,grade5,0.222666666666667,9.69135802469136e-05
Indonesia,Sulawesi-water withdrawals,runoff,grade6,0.278333333333333,0.000179753086419753
Indonesia,Sulawesi-water withdrawals,runoff,grade7,0.334,0.000303333333333333
Indonesia,Sulawesi-water withdrawals,runoff,grade8,0.389666666666667,0.000475802469135803
Indonesia,Sulawesi-water withdrawals,runoff,grade9,0.445333333333333,0.000705308641975309
Indonesia,Sulawesi-water withdrawals,runoff,grade10,0.501,0.001
Indonesia,Sulawesi-water withdrawals,runoff,grade11,0.5509,0.146319528981856
Indonesia,Sulawesi-water withdrawals,runoff,grade12,0.6008,0.561658355608144
Indonesia,Sulawesi-water withdrawals,runoff,grade13,0.6507,1.21697428251371
Indonesia,Sulawesi-water withdrawals,runoff,grade14,0.7006,2.08222511233341
Indonesia,Sulawesi-water withdrawals,runoff,grade15,0.7505,3.12736864770209
Indonesia,Sulawesi-water withdrawals,runoff,grade16,0.8004,4.32236269125461
Indonesia,Sulawesi-water withdrawals,runoff,grade17,0.8503,5.63716504562581
Indonesia,Sulawesi-water withdrawals,runoff,grade18,0.9002,7.04173351345054
Indonesia,Sulawesi-water withdrawals,runoff,grade19,0.9501,8.50602589736365
Indonesia,Sulawesi-water withdrawals,runoff,grade20,1,9.99999999999999
Indonesia,Sumatra-water withdrawals,runoff,grade1,0,1e-05
Indonesia,Sumatra-water withdrawals,runoff,grade2,0.062,1.1358024691358e-05
Indonesia,Sumatra-water withdrawals,runoff,grade3,0.124,2.08641975308642e-05
Indonesia,Sumatra-water withdrawals,runoff,grade4,0.186,4.66666666666666e-05
Indonesia,Sumatra-water withdrawals,runoff,grade5,0.248,9.69135802469135e-05
Indonesia,Sumatra-water withdrawals,runoff,grade6,0.31,0.000179753086419753
Indonesia,Sumatra-water withdrawals,runoff,grade7,0.372,0.000303333333333333
Indonesia,Sumatra-water withdrawals,runoff,grade8,0.434,0.000475802469135802
Indonesia,Sumatra-water withdrawals,runoff,grade9,0.496,0.000705308641975308
Indonesia,Sumatra-water withdrawals,runoff,grade10,0.558,0.001
Indonesia,Sumatra-water withdrawals,runoff,grade11,0.6022,0.151398656554194
Indonesia,Sumatra-water withdrawals,runoff,grade12,0.6464,0.57981436595613
Indonesia,Sumatra-water withdrawals,runoff,grade13,0.6906,1.25278251200839
Indonesia,Sumatra-water withdrawals,runoff,grade14,0.7348,2.13683847851355
Indonesia,Sumatra-water withdrawals,runoff,grade15,0.779,3.19851764927419
Indonesia,Sumatra-water withdrawals,runoff,grade16,0.8232,4.40435540809291
Indonesia,Sumatra-water withdrawals,runoff,grade17,0.8674,5.72088713877226
Indonesia,Sumatra-water withdrawals,runoff,grade18,0.9116,7.11464822511484
Indonesia,Sumatra-water withdrawals,runoff,grade19,0.9558,8.55217405092323
Indonesia,Sumatra-water withdrawals,runoff,grade20,1,10
EU-15,Sweden-water withdrawals,runoff,grade1,0,1e-05
EU-15,Sweden-water withdrawals,runoff,grade2,0.0678888888888889,1.1358024691358e-05
EU-15,Sweden-water withdrawals,runoff,grade3,0.135777777777778,2.08641975308642e-05
EU-15,Sweden-water withdrawals,runoff,grade4,0.203666666666667,4.66666666666666e-05
EU-15,Sweden-water withdrawals,runoff,grade5,0.271555555555556,9.69135802469135e-05
EU-15,Sweden-water withdrawals,runoff,grade6,0.339444444444444,0.000179753086419753
EU-15,Sweden-water withdrawals,runoff,grade7,0.407333333333333,0.000303333333333333
EU-15,Sweden-water withdrawals,runoff,grade8,0.475222222222222,0.000475802469135802
EU-15,Sweden-water withdrawals,runoff,grade9,0.543111111111111,0.000705308641975308
EU-15,Sweden-water withdrawals,runoff,grade10,0.611,0.001
EU-15,Sweden-water withdrawals,runoff,grade11,0.6499,0.156129869248953
EU-15,Sweden-water withdrawals,runoff,grade12,0.6888,0.596710327033191
EU-15,Sweden-water withdrawals,runoff,grade13,0.7277,1.2860949135479
EU-15,Sweden-water withdrawals,runoff,grade14,0.7666,2.18763716898828
EU-15,Sweden-water withdrawals,runoff,grade15,0.8055,3.26469063354951
EU-15,Sweden-water withdrawals,runoff,grade16,0.8444,4.48060884742678
EU-15,Sweden-water withdrawals,runoff,grade17,0.8833,5.79874535081527
EU-15,Sweden-water withdrawals,runoff,grade18,0.9222,7.18245368391018
EU-15,Sweden-water withdrawals,runoff,grade19,0.9611,8.59508738690669
EU-15,Sweden-water withdrawals,runoff,grade20,1,9.99999999999999
Central Asia,Syr Darya-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Syr Darya-water withdrawals,runoff,grade2,0.0322506064303049,1.1358024691358e-05
Central Asia,Syr Darya-water withdrawals,runoff,grade3,0.0645012128606098,2.08641975308642e-05
Central Asia,Syr Darya-water withdrawals,runoff,grade4,0.0967518192909147,4.66666666666667e-05
Central Asia,Syr Darya-water withdrawals,runoff,grade5,0.12900242572122,9.69135802469136e-05
Central Asia,Syr Darya-water withdrawals,runoff,grade6,0.161253032151525,0.000179753086419753
Central Asia,Syr Darya-water withdrawals,runoff,grade7,0.193503638581829,0.000303333333333333
Central Asia,Syr Darya-water withdrawals,runoff,grade8,0.225754245012134,0.000475802469135803
Central Asia,Syr Darya-water withdrawals,runoff,grade9,0.258004851442439,0.000705308641975309
Central Asia,Syr Darya-water withdrawals,runoff,grade10,0.290255457872744,0.001
Central Asia,Syr Darya-water withdrawals,runoff,grade11,0.36122991208547,0.127714093806852
Central Asia,Syr Darya-water withdrawals,runoff,grade12,0.432204366298195,0.494817021685386
Central Asia,Syr Darya-water withdrawals,runoff,grade13,0.503178820510921,1.08492846304148
Central Asia,Syr Darya-water withdrawals,runoff,grade14,0.574153274723647,1.88066809728103
Central Asia,Syr Darya-water withdrawals,runoff,grade15,0.645127728936372,2.86465560380989
Central Asia,Syr Darya-water withdrawals,runoff,grade16,0.716102183149098,4.01951066203397
Central Asia,Syr Darya-water withdrawals,runoff,grade17,0.787076637361823,5.32785295135914
Central Asia,Syr Darya-water withdrawals,runoff,grade18,0.858051091574549,6.77230215119128
Central Asia,Syr Darya-water withdrawals,runoff,grade19,0.929025545787274,8.33547794093627
Central Asia,Syr Darya-water withdrawals,runoff,grade20,1,10
EU-15,Tagus-water withdrawals,runoff,grade1,0,1e-05
EU-15,Tagus-water withdrawals,runoff,grade2,0.05,1.1358024691358e-05
EU-15,Tagus-water withdrawals,runoff,grade3,0.1,2.08641975308642e-05
EU-15,Tagus-water withdrawals,runoff,grade4,0.15,4.66666666666667e-05
EU-15,Tagus-water withdrawals,runoff,grade5,0.2,9.69135802469136e-05
EU-15,Tagus-water withdrawals,runoff,grade6,0.25,0.000179753086419753
EU-15,Tagus-water withdrawals,runoff,grade7,0.3,0.000303333333333333
EU-15,Tagus-water withdrawals,runoff,grade8,0.35,0.000475802469135803
EU-15,Tagus-water withdrawals,runoff,grade9,0.4,0.000705308641975309
EU-15,Tagus-water withdrawals,runoff,grade10,0.45,0.001
EU-15,Tagus-water withdrawals,runoff,grade11,0.505,0.1417859695
EU-15,Tagus-water withdrawals,runoff,grade12,0.56,0.545431536
EU-15,Tagus-water withdrawals,runoff,grade13,0.615,1.1849571865
EU-15,Tagus-water withdrawals,runoff,grade14,0.67,2.033383408
EU-15,Tagus-water withdrawals,runoff,grade15,0.725,3.0637306875
EU-15,Tagus-water withdrawals,runoff,grade16,0.78,4.249019512
EU-15,Tagus-water withdrawals,runoff,grade17,0.835,5.5622703685
EU-15,Tagus-water withdrawals,runoff,grade18,0.89,6.976503744
EU-15,Tagus-water withdrawals,runoff,grade19,0.945,8.4647401255
EU-15,Tagus-water withdrawals,runoff,grade20,1,10
China,Taiwan-water withdrawals,runoff,grade1,0,1e-05
China,Taiwan-water withdrawals,runoff,grade2,0.035,1.1358024691358e-05
China,Taiwan-water withdrawals,runoff,grade3,0.07,2.08641975308642e-05
China,Taiwan-water withdrawals,runoff,grade4,0.105,4.66666666666667e-05
China,Taiwan-water withdrawals,runoff,grade5,0.14,9.69135802469136e-05
China,Taiwan-water withdrawals,runoff,grade6,0.175,0.000179753086419753
China,Taiwan-water withdrawals,runoff,grade7,0.21,0.000303333333333333
China,Taiwan-water withdrawals,runoff,grade8,0.245,0.000475802469135803
China,Taiwan-water withdrawals,runoff,grade9,0.28,0.000705308641975309
China,Taiwan-water withdrawals,runoff,grade10,0.315,0.001
China,Taiwan-water withdrawals,runoff,grade11,0.3835,0.12987358165
China,Taiwan-water withdrawals,runoff,grade12,0.452,0.502623807771428
China,Taiwan-water withdrawals,runoff,grade13,0.5205,1.10038247155
China,Taiwan-water withdrawals,runoff,grade14,0.589,1.90428136617143
China,Taiwan-water withdrawals,runoff,grade15,0.6575,2.89545228482143
China,Taiwan-water withdrawals,runoff,grade16,0.726,4.05502702068571
China,Taiwan-water withdrawals,runoff,grade17,0.7945,5.36413736695
China,Taiwan-water withdrawals,runoff,grade18,0.863,6.8039151168
China,Taiwan-water withdrawals,runoff,grade19,0.9315,8.35549206342143
China,Taiwan-water withdrawals,runoff,grade20,1,10
India,Tapti-water withdrawals,runoff,grade1,0,1e-05
India,Tapti-water withdrawals,runoff,grade2,0.0423333333333333,1.1358024691358e-05
India,Tapti-water withdrawals,runoff,grade3,0.0846666666666667,2.08641975308642e-05
India,Tapti-water withdrawals,runoff,grade4,0.127,4.66666666666666e-05
India,Tapti-water withdrawals,runoff,grade5,0.169333333333333,9.69135802469135e-05
India,Tapti-water withdrawals,runoff,grade6,0.211666666666667,0.000179753086419753
India,Tapti-water withdrawals,runoff,grade7,0.254,0.000303333333333333
India,Tapti-water withdrawals,runoff,grade8,0.296333333333333,0.000475802469135802
India,Tapti-water withdrawals,runoff,grade9,0.338666666666667,0.000705308641975309
India,Tapti-water withdrawals,runoff,grade10,0.381,0.001
India,Tapti-water withdrawals,runoff,grade11,0.4429,0.135676378859606
India,Tapti-water withdrawals,runoff,grade12,0.5048,0.52351730296189
India,Tapti-water withdrawals,runoff,grade13,0.5667,1.14168803626921
India,Tapti-water withdrawals,runoff,grade14,0.6286,1.96735384274394
India,Tapti-water withdrawals,runoff,grade15,0.6905,2.97767998634842
India,Tapti-water withdrawals,runoff,grade16,0.7524,4.14983173104504
India,Tapti-water withdrawals,runoff,grade17,0.8143,5.46097434079614
India,Tapti-water withdrawals,runoff,grade18,0.8762,6.88827307956409
India,Tapti-water withdrawals,runoff,grade19,0.9381,8.40889321131126
India,Tapti-water withdrawals,runoff,grade20,1,10
Central Asia,Tarim Interior-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Tarim Interior-water withdrawals,runoff,grade2,0.0715555555555556,1.1358024691358e-05
Central Asia,Tarim Interior-water withdrawals,runoff,grade3,0.143111111111111,2.08641975308642e-05
Central Asia,Tarim Interior-water withdrawals,runoff,grade4,0.214666666666667,4.66666666666666e-05
Central Asia,Tarim Interior-water withdrawals,runoff,grade5,0.286222222222222,9.69135802469135e-05
Central Asia,Tarim Interior-water withdrawals,runoff,grade6,0.357777777777778,0.000179753086419753
Central Asia,Tarim Interior-water withdrawals,runoff,grade7,0.429333333333333,0.000303333333333333
Central Asia,Tarim Interior-water withdrawals,runoff,grade8,0.500888888888889,0.000475802469135802
Central Asia,Tarim Interior-water withdrawals,runoff,grade9,0.572444444444444,0.000705308641975308
Central Asia,Tarim Interior-water withdrawals,runoff,grade10,0.644,0.001
Central Asia,Tarim Interior-water withdrawals,runoff,grade11,0.6796,0.159078943344347
Central Asia,Tarim Interior-water withdrawals,runoff,grade12,0.7152,0.607235777025591
Central Asia,Tarim Interior-water withdrawals,runoff,grade13,0.7508,1.3068430468887
Central Asia,Tarim Interior-water withdrawals,runoff,grade14,0.7864,2.21927329877863
Central Asia,Tarim Interior-water withdrawals,runoff,grade15,0.822,3.30589907854037
Central Asia,Tarim Interior-water withdrawals,runoff,grade16,0.8576,4.52809293201888
Central Asia,Tarim Interior-water withdrawals,runoff,grade17,0.8932,5.84722740505913
Central Asia,Tarim Interior-water withdrawals,runoff,grade18,0.9288,7.22467504350609
Central Asia,Tarim Interior-water withdrawals,runoff,grade19,0.9644,8.62180839320472
Central Asia,Tarim Interior-water withdrawals,runoff,grade20,1,10
Australia_NZ,Tasmania-water withdrawals,runoff,grade1,0,1e-05
Australia_NZ,Tasmania-water withdrawals,runoff,grade2,0.0438888888888889,1.1358024691358e-05
Australia_NZ,Tasmania-water withdrawals,runoff,grade3,0.0877777777777778,2.08641975308642e-05
Australia_NZ,Tasmania-water withdrawals,runoff,grade4,0.131666666666667,4.66666666666667e-05
Australia_NZ,Tasmania-water withdrawals,runoff,grade5,0.175555555555556,9.69135802469136e-05
Australia_NZ,Tasmania-water withdrawals,runoff,grade6,0.219444444444444,0.000179753086419753
Australia_NZ,Tasmania-water withdrawals,runoff,grade7,0.263333333333333,0.000303333333333333
Australia_NZ,Tasmania-water withdrawals,runoff,grade8,0.307222222222222,0.000475802469135803
Australia_NZ,Tasmania-water withdrawals,runoff,grade9,0.351111111111111,0.000705308641975309
Australia_NZ,Tasmania-water withdrawals,runoff,grade10,0.395,0.001
Australia_NZ,Tasmania-water withdrawals,runoff,grade11,0.4555,0.136913169386709
Australia_NZ,Tasmania-water withdrawals,runoff,grade12,0.516,0.527958986511392
Australia_NZ,Tasmania-water withdrawals,runoff,grade13,0.5765,1.15046161102342
Australia_NZ,Tasmania-water withdrawals,runoff,grade14,0.637,1.98074520257215
Australia_NZ,Tasmania-water withdrawals,runoff,grade15,0.6975,2.99513392080696
Australia_NZ,Tasmania-water withdrawals,runoff,grade16,0.758,4.16995192537722
Australia_NZ,Tasmania-water withdrawals,runoff,grade17,0.8185,5.48152337593228
Australia_NZ,Tasmania-water withdrawals,runoff,grade18,0.879,6.90617243212152
Australia_NZ,Tasmania-water withdrawals,runoff,grade19,0.9395,8.42022325359431
Australia_NZ,Tasmania-water withdrawals,runoff,grade20,1,10
USA,Tennessee River-water withdrawals,runoff,grade1,0,1e-05
USA,Tennessee River-water withdrawals,runoff,grade2,0.0454444444444444,1.1358024691358e-05
USA,Tennessee River-water withdrawals,runoff,grade3,0.0908888888888889,2.08641975308642e-05
USA,Tennessee River-water withdrawals,runoff,grade4,0.136333333333333,4.66666666666667e-05
USA,Tennessee River-water withdrawals,runoff,grade5,0.181777777777778,9.69135802469136e-05
USA,Tennessee River-water withdrawals,runoff,grade6,0.227222222222222,0.000179753086419753
USA,Tennessee River-water withdrawals,runoff,grade7,0.272666666666667,0.000303333333333333
USA,Tennessee River-water withdrawals,runoff,grade8,0.318111111111111,0.000475802469135802
USA,Tennessee River-water withdrawals,runoff,grade9,0.363555555555556,0.000705308641975309
USA,Tennessee River-water withdrawals,runoff,grade10,0.409,0.001
USA,Tennessee River-water withdrawals,runoff,grade11,0.4681,0.138151548740122
USA,Tennessee River-water withdrawals,runoff,grade12,0.5272,0.532403292885281
USA,Tennessee River-water withdrawals,runoff,grade13,0.5863,1.15923836343025
USA,Tennessee River-water withdrawals,runoff,grade14,0.6454,1.99413989136978
USA,Tennessee River-water withdrawals,runoff,grade15,0.7045,3.01259100769865
USA,Tennessee River-water withdrawals,runoff,grade16,0.7636,4.19007484341164
USA,Tennessee River-water withdrawals,runoff,grade17,0.8227,5.5020745295035
USA,Tennessee River-water withdrawals,runoff,grade18,0.8818,6.924073196969
USA,Tennessee River-water withdrawals,runoff,grade19,0.9409,8.43155397680291
USA,Tennessee River-water withdrawals,runoff,grade20,1,10
USA,Texas Gulf Coast-water withdrawals,runoff,grade1,0,1e-05
USA,Texas Gulf Coast-water withdrawals,runoff,grade2,0.0280556234736346,1.1358024691358e-05
USA,Texas Gulf Coast-water withdrawals,runoff,grade3,0.0561112469472693,2.08641975308642e-05
